Iteration,Algorithm,Core_Type,IPC,Memory_Usage,Cache_Hit_Rate
7,Matrix_Multiplication,In-Order,1.42,390.1,0.78
7,Matrix_Multiplication,In-Order,1.31,572.2,0.75
7,Convolution,Out-of-Order,1.22,378.9,0.89
7,Convolution,Out-of-Order,1.68,499.7,0.86
7,LU,In-Order,1.07,379.1,0.76
7,LU,In-Order,1.21,333.5,0.77
7,Radix,In-Order,0.95,317.8,0.77
7,FFT,Out-of-Order,1.64,335.8,0.85
7,Convolution,Out-of-Order,1.79,435.6,0.89
7,Convolution,Out-of-Order,1.05,596.1,0.87
7,Radix,In-Order,1.31,497.0,0.78
7,Radix,In-Order,1.47,344.2,0.77
7,Radix,In-Order,1.15,550.7,0.78
7,Convolution,In-Order,0.86,556.5,0.76
7,LU,Out-of-Order,1.71,586.9,0.88
7,FFT,Out-of-Order,1.37,416.2,0.88
7,LU,In-Order,0.89,310.4,0.79
7,Convolution,In-Order,1.29,578.4,0.77
7,Convolution,Out-of-Order,1.77,523.0,0.86
7,LU,In-Order,1.11,400.1,0.79
7,Matrix_Multiplication,In-Order,1.49,412.2,0.76
7,FFT,In-Order,1.44,585.2,0.75
7,Matrix_Multiplication,Out-of-Order,1.23,319.9,0.85
7,FFT,Out-of-Order,1.52,440.3,0.86
7,Matrix_Multiplication,Out-of-Order,1.28,444.6,0.85
7,Matrix_Multiplication,Out-of-Order,1.18,377.3,0.88
7,Matrix_Multiplication,Out-of-Order,1.7,575.4,0.85
7,Convolution,In-Order,1.49,308.2,0.78
7,Matrix_Multiplication,In-Order,1.08,459.8,0.76
7,Matrix_Multiplication,In-Order,1.07,569.6,0.78
7,Matrix_Multiplication,Out-of-Order,1.68,598.1,0.85
7,FFT,Out-of-Order,1.77,347.2,0.86
7,Matrix_Multiplication,In-Order,1.04,445.0,0.77
7,Convolution,In-Order,1.26,346.3,0.79
7,Matrix_Multiplication,Out-of-Order,1.54,419.1,0.87
7,Convolution,Out-of-Order,1.22,379.7,0.87
7,Convolution,Out-of-Order,1.24,372.6,0.86
7,Radix,In-Order,1.42,585.0,0.75
7,Convolution,In-Order,1.25,517.6,0.78
7,Radix,In-Order,1.15,318.3,0.77
7,Radix,Out-of-Order,1.54,589.1,0.88
7,Convolution,Out-of-Order,1.21,510.7,0.87
7,Matrix_Multiplication,Out-of-Order,1.76,368.7,0.88
7,Radix,Out-of-Order,1.58,425.7,0.88
7,Convolution,Out-of-Order,1.78,424.5,0.85
7,LU,In-Order,1.44,354.0,0.78
7,LU,In-Order,1.47,325.7,0.77
7,FFT,In-Order,0.98,465.1,0.76
7,LU,Out-of-Order,1.65,390.8,0.89
7,Radix,In-Order,1.32,514.0,0.76
7,Radix,In-Order,1.01,413.2,0.78
7,Convolution,In-Order,1.08,593.4,0.77
7,LU,In-Order,1.33,558.1,0.79
7,Matrix_Multiplication,Out-of-Order,1.05,384.5,0.87
7,FFT,Out-of-Order,1.57,397.5,0.88
7,Matrix_Multiplication,In-Order,0.89,348.7,0.78
7,Radix,Out-of-Order,1.02,437.4,0.89
7,Matrix_Multiplication,Out-of-Order,1.16,395.0,0.87
7,LU,In-Order,1.2,438.7,0.77
7,LU,Out-of-Order,1.5,489.7,0.87
7,Radix,Out-of-Order,1.28,590.8,0.88
7,Matrix_Multiplication,In-Order,0.97,528.7,0.77
7,Matrix_Multiplication,Out-of-Order,1.36,524.5,0.88
7,LU,Out-of-Order,1.11,439.3,0.85
7,FFT,Out-of-Order,1.73,577.6,0.87
7,Convolution,Out-of-Order,1.13,420.5,0.86
7,Matrix_Multiplication,Out-of-Order,1.01,308.9,0.86
7,Convolution,Out-of-Order,1.32,324.3,0.89
7,Convolution,In-Order,0.97,335.5,0.77
7,Convolution,In-Order,0.86,482.1,0.77
7,Convolution,In-Order,0.92,519.1,0.78
7,LU,In-Order,0.98,307.8,0.77
7,Radix,In-Order,1.09,414.9,0.78
7,Matrix_Multiplication,Out-of-Order,1.41,327.7,0.85
7,Convolution,In-Order,0.94,562.5,0.76
7,Matrix_Multiplication,Out-of-Order,1.51,508.5,0.86
7,LU,In-Order,1.31,446.0,0.78
7,LU,In-Order,1.37,347.2,0.77
7,FFT,Out-of-Order,1.16,313.7,0.88
7,FFT,In-Order,0.95,514.9,0.79
7,Matrix_Multiplication,Out-of-Order,1.79,399.9,0.89
7,Convolution,Out-of-Order,1.28,477.7,0.88
7,Matrix_Multiplication,Out-of-Order,1.15,506.4,0.86
7,LU,Out-of-Order,1.34,455.3,0.87
7,LU,In-Order,0.84,592.1,0.77
7,FFT,Out-of-Order,1.55,447.3,0.86
7,Matrix_Multiplication,In-Order,1.12,360.6,0.77
7,Matrix_Multiplication,In-Order,0.93,458.0,0.76
7,Radix,Out-of-Order,1.01,415.9,0.86
7,Radix,In-Order,1.09,415.8,0.78
7,Matrix_Multiplication,Out-of-Order,1.69,363.9,0.89
7,FFT,Out-of-Order,1.03,567.4,0.86
7,LU,Out-of-Order,1.15,370.4,0.86
7,LU,Out-of-Order,1.67,320.4,0.87
7,Radix,In-Order,0.88,430.4,0.76
7,LU,Out-of-Order,1.69,374.6,0.89
7,Convolution,Out-of-Order,1.54,317.3,0.85
7,Convolution,Out-of-Order,1.47,479.2,0.87
7,Convolution,In-Order,1.1,397.5,0.76
7,LU,In-Order,0.96,502.3,0.77
7,Matrix_Multiplication,In-Order,1.44,543.7,0.78
7,Matrix_Multiplication,Out-of-Order,1.5,317.8,0.88
7,Radix,Out-of-Order,1.58,575.4,0.86
7,Convolution,Out-of-Order,1.18,417.3,0.86
7,LU,In-Order,1.48,545.8,0.78
7,Convolution,In-Order,1.32,327.8,0.75
7,Matrix_Multiplication,In-Order,1.11,412.5,0.78
7,LU,In-Order,1.07,464.8,0.78
7,Convolution,In-Order,0.91,568.1,0.79
7,Radix,Out-of-Order,1.1,531.6,0.88
7,Radix,In-Order,1.4,540.6,0.76
7,Radix,In-Order,1.19,439.8,0.76
7,LU,In-Order,1.16,571.5,0.78
7,FFT,Out-of-Order,1.75,342.0,0.86
7,FFT,In-Order,1.3,303.4,0.79
7,Matrix_Multiplication,In-Order,0.84,454.4,0.76
7,FFT,Out-of-Order,1.31,539.5,0.88
7,FFT,Out-of-Order,1.78,523.0,0.86
7,Matrix_Multiplication,In-Order,0.9,411.1,0.76
7,Convolution,In-Order,0.82,501.8,0.76
7,Convolution,In-Order,1.24,327.1,0.79
7,Radix,Out-of-Order,1.35,406.6,0.89
7,Matrix_Multiplication,Out-of-Order,1.23,432.1,0.85
7,LU,In-Order,1.06,351.8,0.76
7,Radix,In-Order,1.41,407.1,0.78
7,FFT,In-Order,1.21,452.1,0.78
7,LU,In-Order,0.84,372.4,0.79
7,Matrix_Multiplication,In-Order,1.41,507.5,0.75
7,FFT,Out-of-Order,1.0,530.3,0.87
7,FFT,In-Order,0.99,408.6,0.79
7,LU,In-Order,1.27,369.3,0.77
7,FFT,In-Order,0.83,559.6,0.79
7,LU,Out-of-Order,1.08,551.7,0.89
7,Matrix_Multiplication,In-Order,0.85,450.6,0.75
7,LU,Out-of-Order,1.3,450.1,0.89
7,Radix,Out-of-Order,1.23,301.0,0.85
7,Convolution,Out-of-Order,1.53,508.0,0.87
7,Convolution,Out-of-Order,1.51,586.1,0.88
7,Convolution,Out-of-Order,1.56,416.4,0.88
7,Convolution,In-Order,1.22,367.5,0.78
7,FFT,Out-of-Order,1.56,520.7,0.86
7,Convolution,Out-of-Order,1.5,506.7,0.85
7,Convolution,In-Order,0.97,518.9,0.75
7,Radix,Out-of-Order,1.33,500.2,0.86
7,Convolution,Out-of-Order,1.07,456.4,0.85
7,Convolution,Out-of-Order,1.09,515.2,0.87
7,Matrix_Multiplication,Out-of-Order,1.65,477.5,0.89
7,LU,Out-of-Order,1.63,348.6,0.87
7,Radix,In-Order,1.07,401.2,0.78
7,LU,In-Order,1.12,413.2,0.79
7,Convolution,Out-of-Order,1.44,583.9,0.85
7,Matrix_Multiplication,Out-of-Order,1.12,579.1,0.85
7,FFT,In-Order,1.13,359.6,0.77
7,Convolution,In-Order,0.97,595.5,0.78
7,Convolution,In-Order,1.24,431.4,0.77
7,Radix,Out-of-Order,1.53,384.3,0.87
7,Matrix_Multiplication,Out-of-Order,1.42,443.3,0.87
7,Matrix_Multiplication,Out-of-Order,1.28,515.4,0.88
7,Radix,Out-of-Order,1.18,541.9,0.85
7,Radix,Out-of-Order,1.05,538.4,0.86
7,LU,Out-of-Order,1.58,520.2,0.86
7,Radix,In-Order,1.19,391.8,0.77
7,LU,Out-of-Order,1.13,385.0,0.88
7,FFT,Out-of-Order,1.15,310.5,0.88
7,Matrix_Multiplication,In-Order,1.05,399.2,0.77
7,LU,In-Order,1.21,556.6,0.76
7,Convolution,Out-of-Order,1.65,493.9,0.86
7,Convolution,Out-of-Order,1.46,574.4,0.86
7,LU,In-Order,1.0,483.3,0.77
7,FFT,Out-of-Order,1.6,443.6,0.87
7,FFT,Out-of-Order,1.07,320.4,0.87
7,FFT,Out-of-Order,1.37,591.4,0.86
7,Convolution,In-Order,1.37,561.7,0.78
7,Matrix_Multiplication,Out-of-Order,1.28,365.2,0.88
7,FFT,Out-of-Order,1.32,597.2,0.89
7,Matrix_Multiplication,Out-of-Order,1.76,374.6,0.88
7,Radix,In-Order,0.84,451.4,0.76
7,Convolution,In-Order,0.86,327.5,0.77
7,LU,Out-of-Order,1.46,488.6,0.89
7,Matrix_Multiplication,Out-of-Order,1.34,486.6,0.86
7,FFT,Out-of-Order,1.42,434.8,0.88
7,LU,Out-of-Order,1.78,321.0,0.87
7,FFT,In-Order,0.98,338.6,0.77
7,Radix,In-Order,1.21,457.9,0.77
7,Radix,Out-of-Order,1.68,555.9,0.87
7,Convolution,Out-of-Order,1.04,345.0,0.87
7,Radix,Out-of-Order,1.5,416.0,0.86
7,Radix,Out-of-Order,1.28,462.1,0.87
7,Convolution,In-Order,1.13,593.5,0.78
7,Convolution,In-Order,0.88,396.7,0.78
7,LU,Out-of-Order,1.24,561.7,0.85
7,LU,In-Order,1.34,349.3,0.78
7,Convolution,In-Order,1.22,350.8,0.75
7,LU,Out-of-Order,1.63,477.5,0.86
7,LU,Out-of-Order,1.36,357.0,0.89
7,FFT,Out-of-Order,1.61,412.9,0.88
7,LU,Out-of-Order,1.42,315.4,0.86
7,Convolution,Out-of-Order,1.19,413.8,0.88
7,Radix,Out-of-Order,1.03,527.6,0.88
7,Convolution,Out-of-Order,1.26,430.7,0.89
7,Convolution,In-Order,0.82,394.6,0.77
7,FFT,Out-of-Order,1.02,351.1,0.85
7,Radix,In-Order,1.1,593.4,0.75
7,Radix,Out-of-Order,1.24,383.8,0.89
7,LU,Out-of-Order,1.41,437.7,0.88
7,LU,In-Order,1.44,487.2,0.76
7,Convolution,In-Order,1.12,376.5,0.75
7,Radix,In-Order,1.12,523.9,0.75
7,Matrix_Multiplication,Out-of-Order,1.71,379.4,0.89
7,Radix,In-Order,1.42,408.5,0.77
7,Convolution,In-Order,0.95,576.1,0.76
7,FFT,In-Order,0.82,453.1,0.76
7,LU,Out-of-Order,1.01,535.9,0.88
7,Matrix_Multiplication,In-Order,1.44,449.3,0.78
7,Convolution,Out-of-Order,1.54,442.4,0.86
7,LU,Out-of-Order,1.46,309.4,0.88
7,LU,Out-of-Order,1.12,382.1,0.87
7,Convolution,Out-of-Order,1.17,355.8,0.85
7,LU,Out-of-Order,1.22,586.5,0.87
7,Convolution,Out-of-Order,1.44,383.3,0.88
7,Convolution,In-Order,0.86,527.3,0.76
7,LU,In-Order,1.39,478.0,0.78
7,Convolution,In-Order,0.94,433.8,0.77
7,Radix,In-Order,1.15,364.1,0.79
7,FFT,Out-of-Order,1.28,437.9,0.87
7,LU,In-Order,1.5,309.3,0.78
7,Radix,In-Order,1.27,460.4,0.78
7,Convolution,In-Order,1.25,335.1,0.78
7,Convolution,In-Order,1.19,352.4,0.76
7,Radix,In-Order,1.17,416.9,0.76
7,Convolution,In-Order,1.38,468.0,0.77
7,Convolution,Out-of-Order,1.61,449.6,0.86
7,LU,In-Order,0.84,519.1,0.76
7,FFT,In-Order,1.33,312.0,0.77
7,Matrix_Multiplication,In-Order,0.99,578.5,0.78
7,Matrix_Multiplication,Out-of-Order,1.13,421.1,0.87
7,FFT,Out-of-Order,1.49,368.0,0.85
7,FFT,Out-of-Order,1.62,376.6,0.86
7,Matrix_Multiplication,In-Order,1.0,556.8,0.79
7,Convolution,Out-of-Order,1.19,541.0,0.88
7,LU,Out-of-Order,1.58,420.4,0.88
7,FFT,In-Order,0.91,545.0,0.77
7,Matrix_Multiplication,In-Order,1.11,366.4,0.79
7,LU,Out-of-Order,1.76,565.8,0.88
7,LU,Out-of-Order,1.37,496.9,0.87
7,FFT,Out-of-Order,1.14,336.0,0.85
7,Matrix_Multiplication,Out-of-Order,1.76,501.8,0.87
7,Radix,In-Order,1.27,454.6,0.79
7,Matrix_Multiplication,In-Order,1.22,498.5,0.77
7,LU,In-Order,1.23,400.5,0.75
7,Convolution,Out-of-Order,1.11,328.2,0.87
7,FFT,In-Order,1.22,365.1,0.79
7,LU,Out-of-Order,1.41,475.6,0.85
7,Matrix_Multiplication,Out-of-Order,1.08,346.2,0.87
7,FFT,Out-of-Order,1.41,583.5,0.87
7,Convolution,Out-of-Order,1.16,532.3,0.88
7,Matrix_Multiplication,In-Order,1.13,516.1,0.77
7,Matrix_Multiplication,Out-of-Order,1.52,434.6,0.88
7,Radix,In-Order,0.86,376.5,0.77
7,Matrix_Multiplication,Out-of-Order,1.54,487.2,0.87
7,LU,In-Order,1.08,321.4,0.78
7,Radix,Out-of-Order,1.0,539.9,0.88
7,Matrix_Multiplication,In-Order,0.96,319.4,0.76
7,FFT,Out-of-Order,1.09,391.8,0.88
7,Radix,Out-of-Order,1.29,382.0,0.88
7,Radix,In-Order,1.01,402.7,0.75
7,FFT,Out-of-Order,1.35,459.8,0.87
7,Convolution,Out-of-Order,1.17,382.4,0.85
7,LU,In-Order,0.86,496.8,0.78
7,Matrix_Multiplication,Out-of-Order,1.49,393.7,0.85
7,Convolution,Out-of-Order,1.75,542.1,0.87
7,Convolution,In-Order,1.23,524.5,0.77
7,FFT,In-Order,1.49,325.2,0.75
7,Matrix_Multiplication,Out-of-Order,1.42,551.4,0.87
7,FFT,In-Order,1.27,541.9,0.78
7,Convolution,In-Order,1.42,341.3,0.78
7,Matrix_Multiplication,In-Order,0.8,407.0,0.76
7,Radix,In-Order,1.2,453.0,0.75
7,Matrix_Multiplication,Out-of-Order,1.6,392.9,0.88
7,LU,In-Order,1.11,570.3,0.78
7,Radix,Out-of-Order,1.54,395.3,0.87
7,FFT,Out-of-Order,1.7,477.4,0.86
7,Matrix_Multiplication,Out-of-Order,1.26,529.7,0.86
7,Convolution,In-Order,0.93,455.5,0.76
7,Matrix_Multiplication,Out-of-Order,1.77,303.0,0.88
7,Matrix_Multiplication,In-Order,0.88,358.5,0.77
7,FFT,In-Order,1.14,521.0,0.77
7,Convolution,In-Order,1.23,331.9,0.75
7,LU,In-Order,1.01,522.1,0.77
7,Matrix_Multiplication,Out-of-Order,1.22,388.1,0.88
7,Convolution,Out-of-Order,1.8,321.5,0.86
7,Radix,Out-of-Order,1.76,376.9,0.87
7,LU,Out-of-Order,1.55,328.9,0.86
7,Matrix_Multiplication,In-Order,1.18,378.9,0.75
7,LU,Out-of-Order,1.79,391.1,0.86
7,Convolution,In-Order,1.41,586.6,0.77
7,Matrix_Multiplication,In-Order,1.09,424.6,0.78
7,Convolution,Out-of-Order,1.5,505.3,0.86
7,Convolution,In-Order,0.96,458.8,0.76
7,Radix,In-Order,0.96,417.8,0.78
7,Matrix_Multiplication,In-Order,1.15,492.6,0.79
7,Radix,Out-of-Order,1.65,561.7,0.86
7,Matrix_Multiplication,In-Order,1.25,377.8,0.77
7,FFT,In-Order,0.99,483.2,0.76
7,Convolution,In-Order,1.37,390.9,0.77
7,LU,In-Order,1.41,400.1,0.79
7,Matrix_Multiplication,Out-of-Order,1.66,559.6,0.86
7,LU,In-Order,1.13,479.2,0.77
7,FFT,In-Order,1.01,306.1,0.75
7,Radix,Out-of-Order,1.74,553.4,0.89
7,Matrix_Multiplication,In-Order,1.25,434.9,0.78
7,LU,In-Order,1.33,527.2,0.76
7,LU,In-Order,0.89,301.9,0.75
7,Matrix_Multiplication,Out-of-Order,1.52,336.9,0.88
7,Matrix_Multiplication,Out-of-Order,1.34,323.7,0.87
7,FFT,In-Order,0.99,594.8,0.77
7,Matrix_Multiplication,In-Order,1.46,478.9,0.78
7,FFT,In-Order,1.24,420.3,0.79
7,Radix,In-Order,1.09,349.9,0.77
7,FFT,In-Order,1.03,419.4,0.78
7,Convolution,In-Order,1.1,391.2,0.75
7,FFT,In-Order,0.88,452.9,0.79
7,Radix,In-Order,1.42,542.6,0.78
7,LU,Out-of-Order,1.27,594.5,0.86
7,FFT,Out-of-Order,1.16,324.9,0.89
7,LU,Out-of-Order,1.19,566.7,0.86
7,Matrix_Multiplication,In-Order,0.81,403.5,0.79
7,Convolution,Out-of-Order,1.46,598.5,0.88
7,Convolution,In-Order,1.08,503.5,0.78
7,FFT,In-Order,1.29,377.1,0.78
7,Radix,Out-of-Order,1.79,480.7,0.85
7,Matrix_Multiplication,Out-of-Order,1.05,506.3,0.87
7,Convolution,Out-of-Order,1.78,451.8,0.87
7,Matrix_Multiplication,Out-of-Order,1.32,464.6,0.87
7,LU,In-Order,1.09,465.3,0.77
7,Matrix_Multiplication,Out-of-Order,1.4,425.2,0.88
7,Radix,In-Order,1.21,484.4,0.77
7,Convolution,Out-of-Order,1.33,353.8,0.86
7,Matrix_Multiplication,In-Order,1.44,376.0,0.78
7,Radix,In-Order,0.85,543.2,0.76
7,Matrix_Multiplication,Out-of-Order,1.8,511.4,0.88
7,FFT,In-Order,1.39,352.3,0.75
7,Matrix_Multiplication,Out-of-Order,1.05,494.3,0.88
7,Radix,Out-of-Order,1.33,394.0,0.89
7,Radix,In-Order,1.35,324.4,0.77
7,Radix,In-Order,1.09,349.6,0.77
7,Radix,Out-of-Order,1.22,532.0,0.87
7,FFT,In-Order,1.06,471.6,0.76
7,LU,In-Order,1.24,428.3,0.77
7,Radix,In-Order,1.43,595.3,0.79
7,Matrix_Multiplication,In-Order,1.41,300.3,0.78
7,Convolution,In-Order,1.47,570.3,0.79
7,Radix,In-Order,1.48,582.1,0.77
7,FFT,Out-of-Order,1.43,319.1,0.87
7,FFT,In-Order,1.23,592.3,0.75
7,Radix,In-Order,1.41,366.4,0.79
7,FFT,In-Order,1.38,376.7,0.76
7,LU,Out-of-Order,1.41,591.6,0.87
7,FFT,Out-of-Order,1.59,394.1,0.88
7,FFT,In-Order,1.14,475.0,0.78
7,FFT,In-Order,1.43,464.2,0.75
7,Radix,In-Order,1.15,404.5,0.76
7,Radix,Out-of-Order,1.45,323.0,0.85
7,LU,In-Order,1.31,597.3,0.79
7,Radix,Out-of-Order,1.67,489.9,0.87
7,Convolution,In-Order,1.2,488.7,0.78
7,Matrix_Multiplication,In-Order,0.97,571.1,0.77
7,LU,Out-of-Order,1.68,342.8,0.88
7,Convolution,Out-of-Order,1.13,445.1,0.89
7,Matrix_Multiplication,In-Order,0.97,474.9,0.78
7,Radix,Out-of-Order,1.49,327.1,0.86
7,LU,In-Order,1.07,372.2,0.76
7,FFT,Out-of-Order,1.49,402.1,0.87
7,Convolution,Out-of-Order,1.02,457.0,0.86
7,LU,In-Order,0.94,309.0,0.76
7,Matrix_Multiplication,In-Order,0.99,395.7,0.76
7,LU,In-Order,0.91,398.5,0.77
7,Matrix_Multiplication,Out-of-Order,1.56,468.4,0.87
7,Radix,In-Order,1.42,398.4,0.77
7,Matrix_Multiplication,Out-of-Order,1.43,382.7,0.85
7,Convolution,In-Order,1.48,388.8,0.76
7,Radix,In-Order,1.01,441.2,0.75
7,Convolution,In-Order,1.15,361.1,0.77
7,Matrix_Multiplication,Out-of-Order,1.59,384.2,0.86
7,FFT,In-Order,1.12,510.6,0.75
7,Radix,In-Order,0.95,370.1,0.75
7,LU,In-Order,0.88,500.9,0.78
7,Matrix_Multiplication,In-Order,0.86,360.0,0.77
7,Convolution,Out-of-Order,1.67,398.3,0.85
7,Radix,Out-of-Order,1.74,337.9,0.87
7,Radix,Out-of-Order,1.17,449.6,0.89
7,Convolution,In-Order,1.12,356.8,0.78
7,Matrix_Multiplication,Out-of-Order,1.11,501.1,0.89
7,Radix,In-Order,1.34,555.3,0.79
7,Convolution,In-Order,1.07,526.9,0.77
7,Convolution,Out-of-Order,1.25,442.5,0.85
7,FFT,Out-of-Order,1.8,353.5,0.87
7,Convolution,In-Order,0.87,371.2,0.76
7,LU,Out-of-Order,1.61,412.8,0.87
7,Convolution,Out-of-Order,1.64,341.3,0.85
7,Convolution,In-Order,1.33,534.1,0.78
7,LU,In-Order,0.93,534.1,0.76
7,Matrix_Multiplication,In-Order,1.31,583.8,0.76
7,Matrix_Multiplication,Out-of-Order,1.49,500.0,0.89
7,LU,In-Order,1.04,525.0,0.78
7,Radix,In-Order,1.35,563.6,0.76
7,Convolution,Out-of-Order,1.18,503.7,0.86
7,Convolution,In-Order,0.88,583.6,0.75
7,FFT,In-Order,0.98,539.9,0.78
7,Radix,In-Order,1.37,383.8,0.77
7,Convolution,Out-of-Order,1.23,578.8,0.87
7,FFT,In-Order,1.27,333.3,0.77
7,Radix,Out-of-Order,1.17,514.4,0.85
7,LU,Out-of-Order,1.74,516.2,0.86
7,Matrix_Multiplication,In-Order,0.88,355.9,0.76
7,Radix,In-Order,1.14,428.5,0.77
7,FFT,In-Order,1.21,402.7,0.77
7,LU,In-Order,1.28,390.2,0.77
7,FFT,Out-of-Order,1.64,533.0,0.87
7,Convolution,Out-of-Order,1.58,572.3,0.86
8,Radix,Out-of-Order,1.6,381.5,0.89
8,Matrix_Multiplication,In-Order,0.99,452.9,0.79
8,Matrix_Multiplication,In-Order,1.44,373.3,0.76
8,FFT,In-Order,1.05,583.2,0.78
8,LU,In-Order,0.96,396.6,0.77
8,Radix,Out-of-Order,1.47,351.9,0.87
8,Convolution,Out-of-Order,1.52,452.6,0.87
8,Matrix_Multiplication,Out-of-Order,1.62,547.8,0.89
8,Matrix_Multiplication,Out-of-Order,1.15,519.4,0.87
8,FFT,Out-of-Order,1.29,487.0,0.86
8,Convolution,In-Order,1.29,327.5,0.79
8,Matrix_Multiplication,Out-of-Order,1.66,369.3,0.89
8,LU,Out-of-Order,1.16,514.9,0.86
8,FFT,Out-of-Order,1.24,442.8,0.89
8,Convolution,Out-of-Order,1.63,597.1,0.87
8,LU,In-Order,1.49,456.8,0.77
8,FFT,In-Order,1.04,356.8,0.79
8,Radix,Out-of-Order,1.18,481.5,0.88
8,Radix,Out-of-Order,1.17,473.8,0.87
8,FFT,In-Order,1.46,326.8,0.79
8,LU,In-Order,0.84,555.0,0.77
8,Radix,In-Order,1.32,562.8,0.78
8,Matrix_Multiplication,In-Order,1.02,430.4,0.79
8,FFT,Out-of-Order,1.43,445.3,0.9
8,FFT,In-Order,0.98,455.0,0.78
8,Radix,Out-of-Order,1.23,511.6,0.88
8,FFT,In-Order,1.11,558.5,0.8
8,Radix,Out-of-Order,1.56,308.5,0.86
8,Convolution,Out-of-Order,1.32,360.5,0.87
8,Radix,In-Order,1.3,439.5,0.8
8,FFT,Out-of-Order,1.57,582.3,0.89
8,Radix,In-Order,1.33,310.5,0.79
8,FFT,In-Order,1.17,529.2,0.79
8,FFT,In-Order,1.27,391.7,0.78
8,LU,In-Order,1.0,578.1,0.78
8,FFT,In-Order,1.46,426.3,0.78
8,LU,In-Order,1.2,356.9,0.79
8,LU,Out-of-Order,1.48,320.8,0.87
8,FFT,Out-of-Order,1.01,366.8,0.87
8,Matrix_Multiplication,Out-of-Order,1.22,531.1,0.87
8,Convolution,In-Order,1.36,538.8,0.77
8,FFT,In-Order,1.07,303.9,0.79
8,Radix,Out-of-Order,1.72,425.5,0.86
8,FFT,In-Order,0.86,317.5,0.77
8,Matrix_Multiplication,Out-of-Order,1.72,553.2,0.87
8,LU,Out-of-Order,1.44,347.9,0.89
8,Convolution,Out-of-Order,1.16,466.8,0.89
8,Matrix_Multiplication,Out-of-Order,1.08,381.1,0.89
8,Radix,In-Order,1.08,407.9,0.76
8,Matrix_Multiplication,In-Order,0.97,579.6,0.8
8,FFT,In-Order,0.9,547.8,0.79
8,Matrix_Multiplication,Out-of-Order,1.06,562.9,0.88
8,FFT,Out-of-Order,1.47,312.0,0.89
8,FFT,Out-of-Order,1.07,342.4,0.86
8,Radix,In-Order,1.28,303.3,0.79
8,FFT,Out-of-Order,1.22,559.8,0.89
8,LU,In-Order,0.94,391.3,0.76
8,Matrix_Multiplication,In-Order,1.4,577.2,0.76
8,LU,Out-of-Order,1.57,394.2,0.88
8,Matrix_Multiplication,In-Order,1.48,342.8,0.8
8,Convolution,In-Order,1.07,456.3,0.79
8,Convolution,Out-of-Order,1.43,462.9,0.89
8,Matrix_Multiplication,In-Order,1.17,495.3,0.76
8,Radix,In-Order,1.26,579.7,0.79
8,Matrix_Multiplication,In-Order,1.26,489.0,0.76
8,LU,In-Order,1.02,525.2,0.78
8,LU,Out-of-Order,1.17,459.5,0.88
8,Radix,Out-of-Order,1.4,567.9,0.87
8,FFT,Out-of-Order,1.75,586.1,0.89
8,Radix,In-Order,1.25,567.3,0.79
8,LU,Out-of-Order,1.31,335.0,0.86
8,LU,In-Order,1.09,333.1,0.78
8,Radix,In-Order,1.13,474.8,0.78
8,Radix,In-Order,1.08,462.7,0.77
8,LU,Out-of-Order,1.23,466.2,0.86
8,Matrix_Multiplication,In-Order,1.25,340.4,0.77
8,Convolution,In-Order,0.99,306.0,0.77
8,FFT,In-Order,1.47,596.4,0.77
8,Radix,Out-of-Order,1.8,527.9,0.9
8,Convolution,In-Order,0.99,310.2,0.8
8,Convolution,Out-of-Order,1.3,343.3,0.89
8,Convolution,Out-of-Order,1.23,415.3,0.9
8,Matrix_Multiplication,In-Order,1.14,345.7,0.77
8,Matrix_Multiplication,Out-of-Order,1.37,464.4,0.86
8,Matrix_Multiplication,In-Order,1.45,517.5,0.77
8,Convolution,In-Order,1.47,438.6,0.79
8,LU,Out-of-Order,1.06,438.2,0.88
8,LU,In-Order,1.05,399.1,0.76
8,LU,Out-of-Order,1.08,578.3,0.9
8,FFT,Out-of-Order,1.35,485.3,0.89
8,Radix,Out-of-Order,1.55,482.2,0.87
8,FFT,In-Order,1.26,336.4,0.77
8,FFT,Out-of-Order,1.08,438.4,0.87
8,LU,Out-of-Order,1.73,541.2,0.89
8,FFT,In-Order,1.39,504.1,0.77
8,Convolution,Out-of-Order,1.19,579.1,0.88
8,Matrix_Multiplication,Out-of-Order,1.15,474.1,0.89
8,LU,Out-of-Order,1.76,480.7,0.87
8,LU,Out-of-Order,1.49,417.1,0.88
8,FFT,Out-of-Order,1.71,544.7,0.89
8,Radix,Out-of-Order,1.11,553.8,0.86
8,Matrix_Multiplication,In-Order,1.41,551.1,0.79
8,LU,Out-of-Order,1.5,436.8,0.9
8,Radix,Out-of-Order,1.14,496.3,0.89
8,LU,In-Order,1.5,371.3,0.8
8,FFT,Out-of-Order,1.28,455.2,0.88
8,Convolution,Out-of-Order,1.18,332.8,0.87
8,FFT,In-Order,1.11,340.8,0.79
8,Convolution,In-Order,1.4,423.9,0.76
8,Convolution,In-Order,0.87,506.9,0.8
8,Radix,Out-of-Order,1.0,418.7,0.87
8,Convolution,In-Order,0.92,564.2,0.77
8,LU,Out-of-Order,1.01,371.9,0.88
8,Convolution,Out-of-Order,1.07,375.4,0.87
8,Matrix_Multiplication,In-Order,1.13,352.9,0.78
8,FFT,Out-of-Order,1.03,328.1,0.89
8,Radix,In-Order,0.91,506.2,0.78
